lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
8981467,ᵇᵉᵗᵃ UncleShark,339030,wAo,25,92,233907872,24065,1097100732,Wilderburg,-,252095062,172264418,31734406,18680998,11220730,7066563,753194633,1108,189478,261536,1341,277028395,172221112,160632656,3346197031,2106,790882987,161,102932,16887123456,17314669012,9724078984,10378263578,-,483697136,489907986,32437553,15096281,75456394
1351055,AXON ᵃˡᵖʰᵃ,240040,NTS,25,49,233333717,24065,912395392,League of Order,-,400769927,171197158,31732531,18680998,11723030,174452,816842803,40,157311,267201,582,9152798032,9433814175,5728876930,2877017102,305,30000189,7,108911,25694388367,26580850464,16331082936,16977524022,-,480288099,377106062,12257836,12716850,29834107
3663535,Vronaa,339030,wAo,25,92,232461278,24065,1075651570,League of Order,-,232482788,172184469,31732531,18680998,9863280,2816163,717332582,144,219879,408922,536,754048241,778875679,669805081,4390144715,3329,10000000,2,79600,13327899795,12589408070,8068555846,8269922812,-,706247488,267262966,9491956,6609706,85953565
10438884,ᴵᴿᴼᴺ 곡곡이,305335,WB_A,25,249,232105264,24065,1350061823,League of Order,-,232137164,170419920,31734406,18680998,11269940,5315191,725147442,1110,136510,413051,721,1333278591,490658745,433342612,4429382095,379,45514802,15,151286,14090308419,14505370826,9327871642,8781294842,-,614248105,643980113,31305871,9958964,50127145
11297218,ᵃˡᵖʰᵃdobby84,240040,NTS,25,49,231509815,24065,1036388702,League of Order,-,256120555,171047256,31732531,18680998,10049030,3306322,872772861,156,297264,263619,427,152051065,157965941,42309213,2983641857,7493,961094672,196,62997,16720532165,18277020559,10880352320,10562136069,-,500851197,459632183,8391895,3521560,63938693
10794959,The Captain ʷᴬᵒ,339030,wAo,25,92,228466674,24065,2945892374,Wilderburg,-,259348350,165553300,31734406,18680998,12497970,25021764,1748414360,4631,640556,594462,1421,633074195,430036586,504937118,2213301384,3160,3152360945,689,133180,96381224302,78402546629,67455582132,59440372537,-,1585459453,1108482775,56330121,30899459,162858644
2434420,Hyśt,339030,wAo,25,92,226880227,24065,2883626528,League of Order,-,238471587,164990213,31734406,18680998,11474610,10033886,1060649265,330,222303,952540,1777,1678246389,1639208212,1357703723,8471949086,1249,177854932,48,131566,27575894745,26818100711,17819214989,18219470623,-,1928414261,686456539,28525639,24875675,215203055
5522675,ᴅᴀʀᴋメ,275330,BTX',25,99,225882817,24065,1172680282,League of Order,-,225882817,163314853,31734406,18680998,12152560,2918395,690252853,485,259380,366929,345,590951511,493162449,480063910,2087433915,116,908824969,188,168397,15514134044,15177872006,8786842398,8569444528,-,659298832,392415757,7758662,4631205,108417795
14920281,eokims,267593,NxW,25,375,224857700,24065,918613625,League of Order,-,230126670,163037991,31732531,18680998,11406180,5697334,609168157,1132,218472,223354,588,1851884483,1871189393,1214078535,4282704283,69,35953340,11,82702,36721175890,33639482733,18230989079,19849068954,-,458290330,413171620,9844017,3795404,33205882
4831307,alɨ,339030,wAo,25,92,223182927,24065,1574240037,League of Order,-,252202567,161470673,31734406,18680998,11296850,2795277,982799661,331,201642,316221,1155,248902112,343770736,656935344,1493951467,128,980430679,203,66974,17234836288,16638754655,10212137236,9432586029,-,741217455,541895695,41889455,32461813,216395983
2569741,IIRenatusII,339030,wAo,25,92,222896253,92,890646643,League of Order,-,222905483,161201969,31734406,18680998,11278880,2218206,542362852,320,119435,439901,2087,903980342,1463354155,2067428259,5089131378,144,1494588418,312,75315,9175149969,9477683917,6872330145,6112929688,-,478292221,343700648,13660024,5808032,48876131
10165287,ᵍᵃᵐᵐᵃ BabySnorlax,240040,NTS,25,49,222470608,24065,1162565754,League of Order,-,255046353,161470199,31732531,18680998,10586880,9069604,678509980,626,248340,278346,254,601503269,810834099,624196592,2239010630,62,2226054196,451,129803,33722797735,33865495860,18639679072,20582117274,-,554705395,500313960,4599234,12531520,90220702
8237565,ᶠᴮᶦ Banao,275330,BTX',25,99,220150856,24065,1002449840,Wilderburg,-,235451136,160490622,31734406,18680998,9244830,14552874,917136021,907,515389,218641,467,1373095726,2293690583,276092781,4408649441,2250,2736622040,572,180620,36564673454,36239641445,6430421914,18606249021,-,548721053,368272564,27179099,16079978,41175691
7504081,M 3 R C,302194,TFS,25,40,219917687,24065,1176343720,Wilderburg,-,247941187,158018113,31734406,18680998,11484170,9824968,973117493,778,466394,256075,717,954776705,523777045,720420919,3470327013,19,1514893894,317,136500,27997517003,28110319047,12571879037,16834803426,-,630458430,418703081,28818066,12593256,85088663
5559652,ᴮᴿᵁᵀᴬᴸMaul,339030,wAo,25,92,218590603,24065,1305460368,League of Order,-,232756543,156600259,31734406,18680998,11574940,4265877,855751701,1697,192152,347591,3753,668811556,490092593,835834631,2357982778,147,1087648161,233,155289,13876074585,13973011949,7559201701,8005561523,-,752717162,429496598,19458643,14531201,87355304
4907747,ᵂᴸ ᴛʜᴇ ʟɪᴏɴ,275330,BTX',25,99,217307170,24065,599913927,League of Order,-,224350070,154336066,31734406,18680998,12555700,2462579,685419828,316,244316,209960,822,718726241,983409290,943754528,4360711359,98,401835311,97,93888,23558345039,21389531305,8894704068,13185359513,-,340010122,180386305,6198260,3652525,69274209
15727504,ᵀᴮǝʞɐſ,267593,NxW,25,375,214681788,24065,960216995,League of Order,-,221669668,153512979,31732531,18680998,10755280,2409285,507257713,869,105223,170230,764,1313591479,622004906,387271386,4502826054,1113,6251076939,1299,147158,21766937314,19613995389,14346098911,10839034201,-,318171012,482275347,22838614,5861263,130322991
10258092,ᵃˡᵖʰᵃ SIk Double D,240040,NTS,25,49,214521101,24065,668587492,League of Order,-,223692621,155256592,31732531,18680998,8850980,7150675,661520729,1282,402204,148086,1078,395389993,1168819175,269629188,3464909400,70,5173369101,1043,82945,29927607734,31980723155,8388160076,15141860867,-,339016396,289960329,4177391,7158490,27941626
5222011,MachineGunLeon,275330,BTX',25,99,213814433,24065,1168716919,League of Order,-,228421675,151624959,31734406,18680998,11774070,10075873,772756207,2825,220585,369810,1072,1456088755,751899722,577359678,2054743721,4523,1139316167,246,108925,14057234872,12617992976,7543823303,7550307606,-,550396148,406688639,25992556,10583177,173238533
1682364,ᵇᵉᵗᵃZartyr,240040,NTS,25,49,213324321,24065,1478170869,Wilderburg,-,213324321,151990457,31734406,18680998,10918460,13053228,779996171,1779,230665,327964,849,214337567,244703920,559633476,1735796841,71,3972725463,852,117263,19018540798,17260330718,8680063667,11325268323,-,639225261,663882440,30446419,16669836,126471971
8156995,Fluffy Waffles,302194,TFS,25,40,213229959,24065,3130299865,League of Order,-,242291545,152083435,31734406,18680998,10731120,15011182,1392761673,1457,394249,741439,913,1355041986,3177979104,2424135787,4338332222,196,3352529778,680,109473,56417854395,65755790051,49492862060,40981818763,-,2043480355,929206726,19033821,19075026,119232413
9836448,J E B I,196887,WB_B,25,249,212005010,24065,1145511317,Wilderburg,-,231634540,151272951,31732531,18680998,10318530,5690313,866538297,219,205578,299816,2496,779344321,633895878,480228801,4291314437,4295,3951949906,810,39756,22052279489,21173479475,17400047933,12443112313,-,664170060,378545889,20167876,13007840,69513754
9675251,神 마 신,305335,WB_A,25,249,211299631,24065,1025563070,League of Order,-,211351741,150533312,31732531,18680998,10330970,7532943,649709226,282,275938,362829,1147,1084945367,794550329,1152711084,3571537891,282,2857093192,580,111020,21945515187,20391337186,13533922397,12819548761,-,631186310,366428917,5590556,3143639,19086416
10387538,ᵂᴮ 만수,305335,WB_A,25,249,211103438,249,763528139,Wilderburg,-,212078258,149603139,31732531,18680998,11086770,4910660,619153985,285,145479,254879,1162,1632316887,1666094900,1320116662,4139123894,5078,871053675,182,123050,16329925934,15593012425,13397289154,10840285965,-,434524684,237119708,8449945,5082366,78411689
11372964,Lalazai啦啦仔,339030,wAo,25,92,210726701,24065,843810591,Wilderburg,-,211853285,150897767,31734406,18680998,9413530,6475290,675609454,378,234518,167047,646,560266784,310417071,156600951,2417112080,91,890999999,179,93135,13697236133,14093508355,7237540365,8070285164,-,377937637,366314799,16717182,5670646,76969739
9797215,ᵇᵉᵗᵃ JunG,240040,NTS,25,49,210559925,24065,1483637161,Wilderburg,-,229482015,149087391,31734406,18680998,11057130,2828831,699520819,115,138728,389967,845,1521785026,1444971513,1463506458,3724734553,2210,591635316,121,82748,15551846298,15923320696,9889742641,8524116248,-,650032998,657940479,22023005,22213723,131351209
10425368,달빛문주,305335,WB_A,25,249,210518527,24065,544106066,League of Order,-,215273977,148339378,31732531,18680998,11738920,4444426,567862307,180,132725,279507,75,3940081657,3955390109,3698154270,10521363621,493,951309069,193,293137,17829402099,26433560956,18508581387,15682272205,-,358752652,112771892,1239103,2368246,68942828
4401898,ᴮᴼ FALA7,275330,BTX',25,99,210358890,24065,1106302729,League of Order,-,210358890,149992376,31734406,18680998,9951110,5716077,833762826,1089,209905,234260,1756,1254658730,1463164449,683031876,5757991627,148,1948748233,411,169672,17479809164,18858830959,11578243661,11071753650,-,476085039,446031032,17829550,11569567,153459449
4967387,Hùmbłé M Á Ð,275330,BTX',25,99,210273937,24065,960677372,League of Order,-,215688037,149951503,31734406,18601498,9986530,11803135,817339862,1331,253044,285736,3390,458755367,454627444,723794502,6557537102,18,3376847941,712,146170,27747555855,25158171267,12865322610,15356365831,-,528929616,352576710,12900875,5878069,59423231
5380029,ᵍᵃᵐᵐᵃ Ash,240040,NTS,25,49,210129685,24065,1352932095,League of Order,-,210129685,149505376,31732531,18680998,10210780,2297336,582862253,208,72448,367465,361,1671238668,1674723330,1247598346,4829623232,5299,1202600602,272,105328,13623582343,12749070029,10147459296,7709802606,-,601038542,658332201,26887865,11784695,54714494
3152735,Aulе,302194,TFS,25,40,209783275,24065,1194789672,Wilderburg,-,210008365,149367856,31732531,18680998,10001890,5560807,763841386,415,256936,316266,920,495449709,180087705,379067866,4086642736,44,4200529390,854,138131,19934256431,14413071131,14691413603,10794905958,-,613502752,451904052,15360110,19928463,93933191
2031818,ᵗᶠˢ Ɏoɗá,302194,TFS,25,40,209165410,24065,835617445,League of Order,-,209165410,148282526,31734406,18680998,10467480,6487832,588738135,716,158314,182698,715,1650183052,1663249247,1474970449,2508014426,142,2350001104,487,102786,21838873144,20285338594,14095454446,14069689182,-,361525800,416725359,8223115,3236391,45546464
5359890,Acz,275330,BTX',25,99,208097933,24065,548732166,League of Order,-,235847233,146113409,31734406,18680998,11569120,1816636,665625865,443,178110,194453,392,1766024433,698200157,1530773751,3203152733,167,143569237,33,91239,14151092718,12250325885,7804294467,8447609305,-,281895029,226674403,4752590,1936241,33158606
7027699,Kube,275330,BTX',25,99,207073539,24065,784592019,League of Order,-,207073539,145977280,31732531,18680998,10682730,10953170,666678912,103,229358,273993,470,1795828649,1133493685,1086315072,4814758834,290,316417002,67,159974,17987277793,15253856556,8212429970,9740097154,-,463500847,271481674,6772649,3695895,39045307
5585843,ᵗᶠˢDiz,302194,TFS,25,40,206784772,24065,735753460,Wilderburg,-,206784772,147001933,31732531,18680998,9081310,802757,500965508,48,61965,288335,217,2478512478,2210462512,3468795600,4292274954,272,-,-,133859,9477503434,8481407884,4789818519,5016211132,-,392449408,246663636,7167424,11336341,78131622
9760164,ᵍᵃᵐᵐᵃ 6  6  6,240040,NTS,25,49,206274969,24065,1422120945,Wilderburg,-,214343489,145223855,31734406,18680998,10635710,4566517,609023124,271,176175,276650,342,875983901,426122838,254581402,3103414406,2174,4350056605,873,54558,15377320062,11058079705,9720765018,8199064398,-,553622680,645171100,27643044,25483263,169968796
13589186,ᴷˢᴬＲＡＮＧＥＲ,275330,BTX',25,99,205544186,24065,1106252649,League of Order,-,211704526,144202427,31732531,18680998,10912230,4448885,590476003,141,150083,291593,425,690335214,726740460,251857206,2838768311,162,344281358,74,91177,18366334786,19652363072,9394122654,10519275584,-,590938594,414327621,9912465,7334796,83618350
9714864,ᵃˡᵖʰᵃBicheonmu,240040,NTS,25,49,205457682,24065,813172790,League of Order,-,205460882,145883978,31734406,18680998,9161500,3606973,445944225,141,116750,382080,18,1190820683,868216432,1291712740,4698427134,10,-,-,131832,12750212574,12343512268,7600967525,7907513136,-,428249062,344303802,2030832,7393254,31132509
4947178,SNEAK1453,275330,BTX',25,99,204654016,24065,616660349,League of Order,-,204654016,142589927,31732531,18680998,11650560,2726839,598313133,79,177704,266081,369,757946048,573797534,432863362,3634739620,937,507269058,116,99382,17800479684,17051884685,8999789066,10829296752,-,385051359,149788728,3848143,3232842,74618543
14965610,ᴡɪɴᴅ사랑의하츄핑,270514,WInd,25,381,204308073,24065,1043391853,Wilderburg,-,232661073,143387344,31732531,18680998,10507200,3439308,443623516,618,76167,241755,772,1943641089,1963249388,1375554221,2292439296,833,105689454,22,120082,21616241904,20786597750,14664584111,13183040776,-,318717730,650178936,23882792,6396660,43945647
1359056,MF Koda,275330,BTX',25,99,204182682,99,1125701785,League of Order,-,204182682,143761018,31734406,18680998,10006260,4882820,801499466,329,229436,272598,547,914688787,665523094,874551070,3479667526,6501,6101714973,1344,150492,17589118043,16599929555,9761173802,9417318750,-,523021940,505211230,19187598,14234106,63730417
8532169,WCKD,339030,wAo,25,92,204077200,24065,1044381465,Wilderburg,-,204077200,142138856,31734406,18680998,11522940,2899009,671646968,160,194484,513613,541,554804450,397459844,1298106372,6378958037,11,304600000,61,133032,16890560472,12306718413,11403404347,9832040362,-,721559313,269323141,11918643,7920231,33551891
15384392,Dé,267593,NxW,25,375,203597454,24065,1299682379,League of Order,-,217889964,141679195,31732531,18680998,11504730,8274275,744872252,587,345889,262967,597,79122812,37570400,91361449,1023799742,9,99895114,24,92205,57361401229,51156810303,29548898315,33721039520,-,529074213,718029910,17275435,5411916,29717755
3569766,Krusi,275330,BTX',25,99,203433781,24065,1142567636,Springwardens,-,234799001,141128537,31734406,18680998,11889840,5139082,1039918198,866,399258,260894,685,1656247780,1352604312,1055118311,3895195656,341,131867382,42,141915,24754866490,23884007321,13729431082,15902829557,-,630832406,390225417,16702816,8368192,96171526
1476683,ᴳʳᵉʸ Nòóbs,284633,DawN,25,46,203152196,24065,880375120,League of Order,-,203152196,141352037,31732531,18680998,11386630,4744660,542130662,387,123124,136004,1083,2475312306,2064712484,1491570160,2244200959,6899,398369817,109,123179,31727971021,26090990836,18265448141,20141629764,-,240872175,567357981,5891665,1464113,64445390
9816988,ᴳᵉⁿ 캐 이 시,275330,BTX',25,99,203103561,24065,1174463676,League of Order,-,244412509,142991387,31734406,18680998,9696770,4052673,817312757,623,320382,328567,490,737671233,730575366,734927826,5236655149,184,4446989246,891,144760,19408697126,20667240034,13419429146,11405163695,-,597484955,434834846,23956718,20238605,97526064
4849796,Mizzshield,339030,wAo,25,92,202859775,24065,1002185315,Wilderburg,-,218260705,141354031,31734406,18680998,11070690,12533322,807653658,918,322619,192297,936,794767283,627028476,342366080,1324524390,1698,12150144741,2499,102649,22867212597,23965819227,9268592198,13010973113,-,532933226,357156739,41824111,26872452,42967644
1902775,亗WIZ么RD,275330,BTX',25,99,202827623,24065,1030914491,Wilderburg,-,234786413,140722384,31732531,18680998,11691710,5779185,727681985,1464,195532,226191,887,1266384771,345735968,1927628391,2091134050,537,2013621847,448,139257,14296048649,13058803893,7706732360,8588263449,-,504352070,423190559,23045230,10540052,67651438
